DateTime,indoor_co2_concentration,indoor_operative_temperature,indoor_relative_humidity,current_value_minus_average_last_hour_co2,current_value_minus_average_last_hour_operative_temperature,current_value_minus_average_last_hour_relative_humidity,average_co2_last_hour,average_operative_temperature_last_hour,average_relative_humidity_last_hour,current_value_minus_last_15_min_co2,current_value_minus_last_15_min_operative_temperature,current_value_minus_last_15_min_relative_humidity,room_number,kitchen,livingroom,bedroom,office,kitchen_livingroom,hour_of_the_day,day_number_of_the_week,day_of_year,day_label,occupancy_ground_truth,floor_area,apartment_number,room_type
2023/2/2 11:45,566.2,20.3,33.13,10.43,0,-0.09,555.77,20.3,33.23,-5.47,0,-0.17,3,0,0,1,0,0,11,4,33,17,0,16,2,1
2023/2/2 12:00,526.83,20.3,32.93,-31.59,0,-0.28,558.42,20.3,33.22,-39.37,0,-0.2,3,0,0,1,0,0,12,4,33,17,0,16,2,1
2023/2/2 12:15,543.57,20.3,32.77,-10.13,0,-0.4,553.7,20.3,33.17,16.73,0,-0.17,3,0,0,1,0,0,12,4,33,17,0,16,2,1
2023/2/2 12:30,529.87,20.3,32.6,-22.2,0,-0.43,552.07,20.3,33.03,-13.7,0,-0.17,3,0,0,1,0,0,12,4,33,17,0,16,2,1
2023/2/2 12:45,517.87,20.3,32.43,-23.75,0,-0.42,541.62,20.3,32.86,-12,0,-0.17,3,0,0,1,0,0,12,4,33,17,0,16,2,1
2023/2/2 13:00,512.67,20.3,32.33,-16.87,0,-0.35,529.53,20.3,32.68,-5.2,0,-0.1,3,0,0,1,0,0,13,4,33,17,0,16,2,1
2023/2/2 13:15,520.03,20.3,32.27,-5.96,0,-0.27,525.99,20.3,32.53,7.37,0,-0.07,3,0,0,1,0,0,13,4,33,17,0,16,2,1
2023/2/2 13:30,499.03,20.27,32.2,-21.07,-0.03,-0.21,520.11,20.3,32.41,-21,-0.03,-0.07,3,0,0,1,0,0,13,4,33,17,0,16,2,1
2023/2/2 13:45,515.7,20.3,32.03,3.3,0.01,-0.27,512.4,20.29,32.31,16.67,0.03,-0.17,3,0,0,1,0,0,13,4,33,17,0,16,2,1
2023/2/2 14:00,495.7,20.3,31.9,-16.16,0.01,-0.31,511.86,20.29,32.21,-20,0,-0.13,3,0,0,1,0,0,14,4,33,17,0,16,2,1
2023/2/2 14:15,490.27,20.27,31.97,-17.35,-0.03,-0.13,507.62,20.29,32.1,-5.43,-0.03,0.07,3,0,0,1,0,0,14,4,33,17,0,16,2,1
2023/2/2 14:30,503.9,20.23,31.93,3.73,-0.05,-0.09,500.17,20.28,32.03,13.63,-0.03,-0.03,3,0,0,1,0,0,14,4,33,17,0,16,2,1
2023/2/2 14:45,502.53,20.3,31.8,1.14,0.03,-0.16,501.39,20.28,31.96,-1.37,0.07,-0.13,3,0,0,1,0,0,14,4,33,17,0,16,2,1
2023/2/2 15:00,518.13,20.3,31.6,20.03,0.03,-0.3,498.1,20.28,31.9,15.6,0,-0.2,3,0,0,1,0,0,15,4,33,17,0,16,2,1
2023/2/2 15:15,505.03,20.2,31.43,1.32,-0.07,-0.39,503.71,20.28,31.82,-13.1,-0.1,-0.17,3,0,0,1,0,0,15,4,33,17,0,16,2,1
2023/2/2 15:30,503.93,20.2,31.3,-3.47,-0.06,-0.39,507.4,20.26,31.69,-1.1,0,-0.13,3,0,0,1,0,0,15,4,33,17,0,16,2,1
2023/2/2 15:45,502.83,20.2,31.03,-4.58,-0.05,-0.5,507.41,20.25,31.53,-1.1,0,-0.27,3,0,0,1,0,0,15,4,33,17,0,16,2,1
2023/2/2 16:00,482.63,20.2,30.8,-24.85,-0.03,-0.54,507.48,20.23,31.34,-20.2,0,-0.23,3,0,0,1,0,0,16,4,33,17,0,16,2,1
2023/2/2 16:15,511.57,20.2,30.67,12.96,0,-0.48,498.61,20.2,31.14,28.93,0,-0.13,3,0,0,1,0,0,16,4,33,17,0,16,2,1
2023/2/2 16:30,509.93,20.2,30.6,9.69,0,-0.35,500.24,20.2,30.95,-1.63,0,-0.07,3,0,0,1,0,0,16,4,33,17,0,16,2,1
2023/2/2 16:45,501.2,20.2,30.37,-0.54,0,-0.41,501.74,20.2,30.77,-8.73,0,-0.23,3,0,0,1,0,0,16,4,33,17,0,16,2,1
2023/2/2 17:00,544.1,20.2,30.5,42.77,0,-0.11,501.33,20.2,30.61,42.9,0,0.13,3,0,0,1,0,0,17,4,33,17,0,16,2,1
2023/2/2 17:15,528.23,20.2,30.37,11.53,0,-0.17,516.7,20.2,30.53,-15.87,0,-0.13,3,0,0,1,0,0,17,4,33,17,0,16,2,1
2023/2/2 17:30,523.87,20.2,30.13,3,0,-0.32,520.87,20.2,30.46,-4.37,0,-0.23,3,0,0,1,0,0,17,4,33,17,0,16,2,1
2023/2/2 17:45,533.7,20.2,29.9,9.35,0,-0.44,524.35,20.2,30.34,9.83,0,-0.23,3,0,0,1,0,0,17,4,33,17,0,16,2,1
2023/2/2 18:00,499.53,20.2,29.77,-32.94,0,-0.46,532.47,20.2,30.23,-34.17,0,-0.13,3,0,0,1,0,0,18,4,33,17,0,16,2,1
2023/2/2 18:15,521.4,20.2,29.8,0.07,0,-0.24,521.33,20.2,30.04,21.87,0,0.03,3,0,0,1,0,0,18,4,33,17,0,16,2,1
2023/2/2 18:30,520.33,20.2,29.73,0.71,0,-0.17,519.63,20.2,29.9,-1.07,0,-0.07,3,0,0,1,0,0,18,4,33,17,0,16,2,1
2023/2/2 18:45,509.67,20.2,29.5,-9.08,0,-0.3,518.74,20.2,29.8,-10.67,0,-0.23,3,0,0,1,0,0,18,4,33,17,0,16,2,1
2023/2/2 19:00,513.2,20.2,29.43,0.47,0,-0.27,512.73,20.2,29.7,3.53,0,-0.07,3,0,0,1,0,0,19,4,33,17,0,16,2,1
2023/2/2 19:15,517.57,20.2,29.43,1.42,0,-0.18,516.15,20.2,29.62,4.37,0,0,3,0,0,1,0,0,19,4,33,17,0,16,2,1
2023/2/2 19:30,506.37,20.2,29.17,-8.83,0,-0.36,515.19,20.2,29.53,-11.2,0,-0.27,3,0,0,1,0,0,19,4,33,17,0,16,2,1
2023/2/2 19:45,502.27,20.2,29,-9.43,0,-0.38,511.7,20.2,29.38,-4.1,0,-0.17,3,0,0,1,0,0,19,4,33,17,0,16,2,1
2023/2/2 20:00,518.1,20.2,28.87,8.25,0,-0.39,509.85,20.2,29.26,15.83,0,-0.13,3,0,0,1,0,0,20,4,33,17,0,16,2,1
2023/2/2 20:15,486.43,20.2,28.7,-24.64,0,-0.42,511.07,20.2,29.12,-31.67,0,-0.17,3,0,0,1,0,0,20,4,33,17,0,16,2,1
2023/2/2 20:30,494.1,20.2,28.5,-9.19,0,-0.43,503.29,20.2,28.93,7.67,0,-0.2,3,0,0,1,0,0,20,4,33,17,0,16,2,1
2023/2/2 20:45,503.67,20.2,28.43,3.44,0,-0.33,500.23,20.2,28.77,9.57,0,-0.07,3,0,0,1,0,0,20,4,33,17,0,16,2,1
2023/2/2 21:00,490,20.2,28.3,-10.57,0,-0.32,500.58,20.2,28.63,-13.67,0,-0.13,3,0,0,1,0,0,21,4,33,17,0,16,2,1
2023/2/2 21:15,499.83,20.2,28.2,6.28,0,-0.28,493.55,20.2,28.48,9.83,0,-0.1,3,0,0,1,0,0,21,4,33,17,0,16,2,1
2023/2/2 21:30,483.97,20.2,28.1,-12.93,0,-0.26,496.9,20.2,28.36,-15.87,0,-0.1,3,0,0,1,0,0,21,4,33,17,0,16,2,1
2023/2/2 21:45,485.33,20.2,28.07,-9.03,0,-0.19,494.37,20.2,28.26,1.37,0,-0.03,3,0,0,1,0,0,21,4,33,17,0,16,2,1
2023/2/2 22:00,495.73,20.2,27.97,5.95,0,-0.2,489.78,20.2,28.17,10.4,0,-0.1,3,0,0,1,0,0,22,4,33,17,0,16,2,1
2023/2/2 22:15,505.53,20.2,28,14.32,0,-0.08,491.22,20.2,28.08,9.8,0,0.03,3,0,0,1,0,0,22,4,33,17,0,16,2,1
2023/2/2 22:30,515.1,20.2,27.97,22.46,0,-0.07,492.64,20.2,28.03,9.57,0,-0.03,3,0,0,1,0,0,22,4,33,17,0,16,2,1
2023/2/2 22:45,479.6,20.2,27.9,-20.83,0,-0.1,500.43,20.2,28,-35.5,0,-0.07,3,0,0,1,0,0,22,4,33,17,0,16,2,1
2023/2/2 23:00,498.17,20.2,27.93,-0.83,0,-0.02,498.99,20.2,27.96,18.57,0,0.03,3,0,0,1,0,0,23,4,33,17,0,16,2,1
2023/2/2 23:15,577.43,20.23,28.7,77.83,0.03,0.75,499.6,20.2,27.95,79.27,0.03,0.77,3,0,0,1,0,0,23,4,33,17,0,16,2,1
2023/2/2 23:30,647.37,20.3,29.47,129.79,0.09,1.34,517.57,20.21,28.13,69.93,0.07,0.77,3,0,0,1,0,0,23,4,33,17,0,16,2,1
2023/2/2 23:45,663.23,20.4,29.53,112.59,0.17,1.03,550.64,20.23,28.5,15.87,0.1,0.07,3,0,0,1,0,0,23,4,33,17,0,16,2,1
2023/2/3 00:00,686.17,20.4,29.43,89.62,0.12,0.53,596.55,20.28,28.91,22.93,0,-0.1,3,0,0,1,0,0,0,5,34,18,0,16,2,1
2023/2/3 00:15,663.73,20.47,29.4,20.18,0.13,0.12,643.55,20.33,29.28,-22.43,0.07,-0.03,3,0,0,1,0,0,0,5,34,18,1,16,2,1
2023/2/3 00:30,670.57,20.5,29.43,5.44,0.11,-0.02,665.13,20.39,29.46,6.83,0.03,0.03,3,0,0,1,0,0,0,5,34,18,1,16,2,1
2023/2/3 00:45,645.17,20.5,29.43,-25.76,0.06,-0.02,670.92,20.44,29.45,-25.4,0,0,3,0,0,1,0,0,0,5,34,18,1,16,2,1
2023/2/3 01:00,667.57,20.5,29.43,1.16,0.03,0.01,666.41,20.47,29.43,22.4,0,0,3,0,0,1,0,0,1,5,34,18,1,16,2,1
2023/2/3 01:15,647.4,20.5,29.3,-14.36,0.01,-0.12,661.76,20.49,29.43,-20.17,0,-0.13,3,0,0,1,0,0,1,5,34,18,1,16,2,1
2023/2/3 01:30,715.93,20.5,29.53,58.26,0,0.13,657.67,20.5,29.4,68.53,0,0.23,3,0,0,1,0,0,1,5,34,18,1,16,2,1
2023/2/3 01:45,744.37,20.5,30.1,75.35,0,0.67,669.02,20.5,29.43,28.43,0,0.57,3,0,0,1,0,0,1,5,34,18,1,16,2,1
2023/2/3 02:00,724.13,20.5,30.23,30.32,0,0.64,693.82,20.5,29.59,-20.23,0,0.13,3,0,0,1,0,0,2,5,34,18,1,16,2,1
2023/2/3 02:15,741.9,20.53,30.63,33.94,0.03,0.84,707.96,20.5,29.79,17.77,0.03,0.4,3,0,0,1,0,0,2,5,34,18,1,16,2,1
2023/2/3 02:30,721.97,20.6,30.27,-9.62,0.09,0.14,731.58,20.51,30.13,-19.93,0.07,-0.37,3,0,0,1,0,0,2,5,34,18,1,16,2,1
2023/2/3 02:45,725.8,20.6,30.53,-7.29,0.07,0.23,733.09,20.53,30.31,3.83,0,0.27,3,0,0,1,0,0,2,5,34,18,1,16,2,1
2023/2/3 03:00,709.1,20.6,30.63,-19.35,0.04,0.22,728.45,20.56,30.42,-16.7,0,0.1,3,0,0,1,0,0,3,5,34,18,1,16,2,1
2023/2/3 03:15,702.87,20.6,30.5,-21.83,0.02,-0.02,724.69,20.58,30.52,-6.23,0,-0.13,3,0,0,1,0,0,3,5,34,18,1,16,2,1
2023/2/3 03:30,731.77,20.6,30.73,16.83,0,0.25,714.93,20.6,30.48,28.9,0,0.23,3,0,0,1,0,0,3,5,34,18,1,16,2,1
2023/2/3 03:45,702.83,20.6,30.43,-14.55,0,-0.17,717.38,20.6,30.6,-28.93,0,-0.3,3,0,0,1,0,0,3,5,34,18,1,16,2,1
2023/2/3 04:00,724.43,20.6,30.8,12.79,0,0.23,711.64,20.6,30.58,21.6,0,0.37,3,0,0,1,0,0,4,5,34,18,1,16,2,1
2023/2/3 04:15,728.8,20.6,30.93,13.33,0,0.32,715.47,20.6,30.62,4.37,0,0.13,3,0,0,1,0,0,4,5,34,18,1,16,2,1
2023/2/3 04:30,719.5,20.6,30.67,-2.46,0,-0.06,721.96,20.6,30.73,-9.3,0,-0.27,3,0,0,1,0,0,4,5,34,18,1,16,2,1
2023/2/3 04:45,739.43,20.6,31.07,20.54,0,0.36,718.89,20.6,30.71,19.93,0,0.4,3,0,0,1,0,0,4,5,34,18,1,16,2,1
2023/2/3 05:00,734.23,20.6,31.13,6.19,0,0.27,728.04,20.6,30.87,-5.2,0,0.07,3,0,0,1,0,0,5,5,34,18,1,16,2,1
2023/2/3 05:15,718.13,20.6,31.13,-12.36,0,0.18,730.49,20.6,30.95,-16.1,0,0,3,0,0,1,0,0,5,5,34,18,1,16,2,1
2023/2/3 05:30,744.63,20.6,31.57,16.81,0,0.57,727.83,20.6,31,26.5,0,0.43,3,0,0,1,0,0,5,5,34,18,1,16,2,1
2023/2/3 05:45,744.67,20.6,31.57,10.56,0,0.34,734.11,20.6,31.23,0.03,0,0,3,0,0,1,0,0,5,5,34,18,1,16,2,1
2023/2/3 06:00,723.57,20.6,31.23,-11.85,0,-0.12,735.42,20.6,31.35,-21.1,0,-0.33,3,0,0,1,0,0,6,5,34,18,1,16,2,1
2023/2/3 06:15,711.3,20.6,30.97,-21.45,0,-0.41,732.75,20.6,31.38,-12.27,0,-0.27,3,0,0,1,0,0,6,5,34,18,1,16,2,1
2023/2/3 06:30,737.53,20.6,30.73,6.49,0,-0.6,731.04,20.6,31.33,26.23,0,-0.23,3,0,0,1,0,0,6,5,34,18,1,16,2,1
2023/2/3 06:45,733.13,20.6,30.73,3.87,0,-0.39,729.27,20.6,31.13,-4.4,0,0,3,0,0,1,0,0,6,5,34,18,1,16,2,1
2023/2/3 07:00,719.77,20.6,30.47,-6.62,0,-0.45,726.38,20.6,30.92,-13.37,0,-0.27,3,0,0,1,0,0,7,5,34,18,1,16,2,1
2023/2/3 07:15,738.07,20.6,30.47,12.63,0,-0.26,725.43,20.6,30.72,18.3,0,0,3,0,0,1,0,0,7,5,34,18,1,16,2,1
2023/2/3 07:30,690,20.6,30.07,-42.12,0,-0.53,732.13,20.6,30.6,-48.07,0,-0.4,3,0,0,1,0,0,7,5,34,18,1,16,2,1
2023/2/3 07:45,702.83,20.6,30.33,-17.41,0,-0.1,720.24,20.6,30.43,12.83,0,0.27,3,0,0,1,0,0,7,5,34,18,1,16,2,1
2023/2/3 08:00,734,20.6,30.17,21.33,0,-0.17,712.67,20.6,30.33,31.17,0,-0.17,3,0,0,1,0,0,8,5,34,18,1,16,2,1
2023/2/3 08:15,706.4,20.6,29.97,-9.82,0,-0.29,716.23,20.6,30.26,-27.6,0,-0.2,3,0,0,1,0,0,8,5,34,18,0,16,2,1
2023/2/3 08:30,719.77,20.6,30.13,11.46,0,0,708.31,20.6,30.13,13.37,0,0.17,3,0,0,1,0,0,8,5,34,18,0,16,2,1
2023/2/3 08:45,703.63,20.63,30.33,-12.12,0.03,0.18,715.75,20.6,30.15,-16.13,0.03,0.2,3,0,0,1,0,0,8,5,34,18,1,16,2,1
2023/2/3 09:00,676.6,20.6,29.4,-39.35,-0.01,-0.75,715.95,20.61,30.15,-27.03,-0.03,-0.93,3,0,0,1,0,0,9,5,34,18,0,16,2,1
2023/2/3 09:15,652.03,20.6,29.07,-49.57,-0.01,-0.89,701.6,20.61,29.96,-24.57,0,-0.33,3,0,0,1,0,0,9,5,34,18,0,16,2,1
2023/2/3 09:30,630.7,20.5,28.97,-57.31,-0.11,-0.77,688.01,20.61,29.73,-21.33,-0.1,-0.1,3,0,0,1,0,0,9,5,34,18,1,16,2,1
2023/2/3 09:45,623.87,20.5,27.73,-41.88,-0.08,-1.71,665.74,20.58,29.44,-6.83,0,-1.23,3,0,0,1,0,0,9,5,34,18,0,16,2,1
2023/2/3 10:00,584.27,20.4,27.37,-61.53,-0.15,-1.43,645.8,20.55,28.79,-39.6,-0.1,-0.37,3,0,0,1,0,0,10,5,34,18,0,16,2,1
2023/2/3 10:15,607.2,20.4,27.6,-15.52,-0.1,-0.68,622.72,20.5,28.28,22.93,0,0.23,3,0,0,1,0,0,10,5,34,18,0,16,2,1
2023/2/3 10:30,586.17,20.37,27.53,-25.34,-0.08,-0.38,611.51,20.45,27.92,-21.03,-0.03,-0.07,3,0,0,1,0,0,10,5,34,18,0,16,2,1
2023/2/3 10:45,588.37,20.4,27.5,-12.01,-0.02,-0.06,600.37,20.42,27.56,2.2,0.03,-0.03,3,0,0,1,0,0,10,5,34,18,0,16,2,1
2023/2/3 11:00,555.27,20.37,27.47,-36.23,-0.03,-0.03,591.5,20.39,27.5,-33.1,-0.03,-0.03,3,0,0,1,0,0,11,5,34,18,0,16,2,1
2023/2/3 11:15,564.87,20.33,27.4,-19.38,-0.05,-0.13,584.25,20.38,27.53,9.6,-0.03,-0.07,3,0,0,1,0,0,11,5,34,18,0,16,2,1
2023/2/3 11:30,549.8,20.3,27.57,-23.87,-0.07,0.09,573.67,20.37,27.48,-15.07,-0.03,0.17,3,0,0,1,0,0,11,5,34,18,0,16,2,1
2023/2/3 11:45,562.67,20.37,27.8,-1.91,0.02,0.32,564.57,20.35,27.48,12.87,0.07,0.23,3,0,0,1,0,0,11,5,34,18,0,16,2,1
2023/2/3 12:00,553.63,20.4,27.73,-4.52,0.06,0.18,558.15,20.34,27.56,-9.03,0.03,-0.07,3,0,0,1,0,0,12,5,34,18,0,16,2,1
2023/2/3 12:15,549.27,20.3,27.63,-8.48,-0.05,0.01,557.74,20.35,27.63,-4.37,-0.1,-0.1,3,0,0,1,0,0,12,5,34,18,0,16,2,1
2023/2/3 12:30,528.8,20.37,27.57,-25.04,0.02,-0.12,553.84,20.34,27.68,-20.47,0.07,-0.07,3,0,0,1,0,0,12,5,34,18,0,16,2,1
2023/2/3 12:45,528.23,20.37,27.5,-20.36,0.01,-0.18,548.59,20.36,27.68,-0.57,0,-0.07,3,0,0,1,0,0,12,5,34,18,0,16,2,1
2023/2/3 13:00,522.77,20.37,27.57,-17.22,0.01,-0.04,539.98,20.36,27.61,-5.47,0,0.07,3,0,0,1,0,0,13,5,34,18,0,16,2,1
2023/2/3 13:15,516.23,20.37,27.57,-16.03,0.02,0,532.27,20.35,27.57,-6.53,0,0,3,0,0,1,0,0,13,5,34,18,0,16,2,1
2023/2/3 13:30,522.2,20.37,27.57,-1.81,0,0.02,524.01,20.37,27.55,5.97,0,0,3,0,0,1,0,0,13,5,34,18,0,16,2,1
2023/2/3 13:45,535.07,20.4,27.73,12.71,0.03,0.18,522.36,20.37,27.55,12.87,0.03,0.17,3,0,0,1,0,0,13,5,34,18,0,16,2,1
2023/2/3 14:00,513.5,20.4,27.63,-10.57,0.03,0.03,524.07,20.38,27.61,-21.57,0,-0.1,3,0,0,1,0,0,14,5,34,18,0,16,2,1
2023/2/3 14:15,498.73,20.4,27.47,-23.02,0.02,-0.16,521.75,20.38,27.63,-14.77,0,-0.17,3,0,0,1,0,0,14,5,34,18,0,16,2,1
2023/2/3 14:30,491.33,20.4,27.3,-26.04,0.01,-0.3,517.38,20.39,27.6,-7.4,0,-0.17,3,0,0,1,0,0,14,5,34,18,0,16,2,1
2023/2/3 14:45,496.53,20.4,27.13,-13.13,0,-0.4,509.66,20.4,27.53,5.2,0,-0.17,3,0,0,1,0,0,14,5,34,18,0,16,2,1
2023/2/3 15:00,500.9,20.4,26.97,0.88,0,-0.42,500.03,20.4,27.38,4.37,0,-0.17,3,0,0,1,0,0,15,5,34,18,0,16,2,1
2023/2/3 15:15,488.63,20.4,26.97,-8.24,0,-0.25,496.88,20.4,27.22,-12.27,0,0,3,0,0,1,0,0,15,5,34,18,0,16,2,1
2023/2/3 15:30,497.63,20.4,26.9,3.28,0,-0.19,494.35,20.4,27.09,9,0,-0.07,3,0,0,1,0,0,15,5,34,18,0,16,2,1
2023/2/3 15:45,508,20.4,26.87,12.08,0,-0.13,495.93,20.4,26.99,10.37,0,-0.03,3,0,0,1,0,0,15,5,34,18,0,16,2,1
2023/2/3 16:00,511.83,20.4,26.9,13.04,0,-0.03,498.79,20.4,26.92,3.83,0,0.03,3,0,0,1,0,0,16,5,34,18,0,16,2,1
2023/2/3 16:15,481.23,20.4,26.93,-20.29,0,0.03,501.53,20.4,26.91,-30.6,0,0.03,3,0,0,1,0,0,16,5,34,18,0,16,2,1
2023/2/3 16:30,497.9,20.37,26.93,-1.77,-0.03,0.03,499.68,20.4,26.9,16.67,-0.03,0,3,0,0,1,0,0,16,5,34,18,0,16,2,1
2023/2/3 16:45,463.5,20.4,26.9,-36.24,0.01,-0.01,499.74,20.39,26.91,-34.4,0.03,-0.03,3,0,0,1,0,0,16,5,34,18,0,16,2,1
2023/2/3 17:00,505.83,20.33,26.87,17.22,-0.06,-0.05,488.62,20.39,26.92,42.33,-0.07,-0.03,3,0,0,1,0,0,17,5,34,18,0,16,2,1
2023/2/3 17:15,517.03,20.4,27.8,29.92,0.03,0.89,487.12,20.38,26.91,11.2,0.07,0.93,3,0,0,1,0,0,17,5,34,18,0,16,2,1
2023/2/3 17:30,550.67,20.37,27.77,54.6,-0.01,0.64,496.07,20.38,27.13,33.63,-0.03,-0.03,3,0,0,1,0,0,17,5,34,18,0,16,2,1
2023/2/3 17:45,520.33,20.4,27.6,11.08,0.03,0.27,509.26,20.38,27.33,-30.33,0.03,-0.17,3,0,0,1,0,0,17,5,34,18,0,16,2,1
2023/2/3 18:00,541.9,20.3,27.47,18.43,-0.07,-0.04,523.47,20.38,27.51,21.57,-0.1,-0.13,3,0,0,1,0,0,18,5,34,18,0,16,2,1
2023/2/3 18:15,514.57,20.33,27.43,-17.92,-0.03,-0.22,532.48,20.37,27.66,-27.33,0.03,-0.03,3,0,0,1,0,0,18,5,34,18,0,16,2,1
2023/2/3 18:30,492.7,20.3,27.3,-39.17,-0.05,-0.27,531.87,20.35,27.57,-21.87,-0.03,-0.13,3,0,0,1,0,0,18,5,34,18,0,16,2,1
2023/2/3 18:45,532.03,20.3,27.23,14.66,-0.03,-0.22,517.38,20.33,27.45,39.33,0,-0.07,3,0,0,1,0,0,18,5,34,18,0,16,2,1
2023/2/3 19:00,509.9,20.3,27.07,-10.4,-0.01,-0.29,520.3,20.31,27.36,-22.13,0,-0.17,3,0,0,1,0,0,19,5,34,18,0,16,2,1
2023/2/3 19:15,493.53,20.3,26.9,-18.77,-0.01,-0.36,512.3,20.31,27.26,-16.37,0,-0.17,3,0,0,1,0,0,19,5,34,18,0,16,2,1
2023/2/3 19:30,487.83,20.3,26.7,-19.21,0,-0.42,507.04,20.3,27.13,-5.7,0,-0.2,3,0,0,1,0,0,19,5,34,18,0,16,2,1
2023/2/3 19:45,504.2,20.3,26.63,-1.62,0,-0.34,505.83,20.3,26.98,16.37,0,-0.07,3,0,0,1,0,0,19,5,34,18,0,16,2,1
2023/2/3 20:00,509.37,20.3,26.6,10.5,0,-0.22,498.87,20.3,26.83,5.17,0,-0.03,3,0,0,1,0,0,20,5,34,18,0,16,2,1
2023/2/3 20:15,497.9,20.3,26.53,-0.83,0,-0.18,498.73,20.3,26.71,-11.47,0,-0.07,3,0,0,1,0,0,20,5,34,18,0,16,2,1
2023/2/3 20:30,504.73,20.3,26.4,4.91,0,-0.22,499.82,20.3,26.62,6.83,0,-0.13,3,0,0,1,0,0,20,5,34,18,0,16,2,1
2023/2/3 20:45,509.63,20.33,26.27,5.58,0.03,-0.28,504.05,20.3,26.54,4.9,0.03,-0.13,3,0,0,1,0,0,20,5,34,18,0,16,2,1
2023/2/3 21:00,488.63,20.3,26.23,-16.77,-0.01,-0.22,505.41,20.31,26.45,-21,-0.03,-0.03,3,0,0,1,0,0,21,5,34,18,0,16,2,1
2023/2/3 21:15,503.9,20.3,26.2,3.68,-0.01,-0.16,500.23,20.31,26.36,15.27,0,-0.03,3,0,0,1,0,0,21,5,34,18,0,16,2,1
2023/2/3 21:30,491.07,20.3,26.17,-10.66,-0.01,-0.11,501.73,20.31,26.28,-12.83,0,-0.03,3,0,0,1,0,0,21,5,34,18,0,16,2,1
2023/2/3 21:45,496,20.3,26.17,-2.31,-0.01,-0.05,498.31,20.31,26.22,4.93,0,0,3,0,0,1,0,0,21,5,34,18,0,16,2,1
2023/2/3 22:00,480.43,20.3,26.1,-14.47,0,-0.09,494.9,20.3,26.19,-15.57,0,-0.07,3,0,0,1,0,0,22,5,34,18,0,16,2,1
2023/2/3 22:15,509.4,20.3,26.07,16.55,0,-0.09,492.85,20.3,26.16,28.97,0,-0.03,3,0,0,1,0,0,22,5,34,18,0,16,2,1
2023/2/3 22:30,500.9,20.3,26.17,6.68,0,0.04,494.22,20.3,26.13,-8.5,0,0.1,3,0,0,1,0,0,22,5,34,18,0,16,2,1
2023/2/3 22:45,505,20.3,26.03,8.32,0,-0.09,496.68,20.3,26.13,4.1,0,-0.13,3,0,0,1,0,0,22,5,34,18,0,16,2,1
2023/2/3 23:00,520.6,20.3,26.03,21.67,0,-0.06,498.93,20.3,26.09,15.6,0,0,3,0,0,1,0,0,23,5,34,18,0,16,2,1
2023/2/3 23:15,559.13,20.3,26.47,50.16,0,0.39,508.98,20.3,26.07,38.53,0,0.43,3,0,0,1,0,0,23,5,34,18,0,16,2,1
2023/2/3 23:30,624.43,20.4,27.6,103.03,0.1,1.42,521.41,20.3,26.18,65.3,0.1,1.13,3,0,0,1,0,0,23,5,34,18,0,16,2,1
2023/2/3 23:45,642.17,20.5,27.87,89.87,0.17,1.33,552.29,20.33,26.53,17.73,0.1,0.27,3,0,0,1,0,0,23,5,34,18,0,16,2,1
2023/2/4 00:00,658,20.5,27.9,71.42,0.13,0.91,586.58,20.38,26.99,15.83,0,0.03,3,0,0,1,0,0,0,6,35,19,0,16,2,1
2023/2/4 00:15,643.27,20.5,27.97,22.33,0.07,0.51,620.93,20.43,27.46,-14.73,0,0.07,3,0,0,1,0,0,0,6,35,19,1,16,2,1
2023/2/4 00:30,652.27,20.53,28.07,10.3,0.06,0.23,641.97,20.48,27.83,9,0.03,0.1,3,0,0,1,0,0,0,6,35,19,1,16,2,1
2023/2/4 00:45,655,20.6,28.13,6.08,0.09,0.18,648.92,20.51,27.95,2.73,0.07,0.07,3,0,0,1,0,0,0,6,35,19,1,16,2,1
2023/2/4 01:00,651.47,20.6,28.23,-0.67,0.07,0.22,652.13,20.53,28.02,-3.53,0,0.1,3,0,0,1,0,0,1,6,35,19,1,16,2,1
2023/2/4 01:15,679.33,20.6,28.27,28.83,0.04,0.17,650.5,20.56,28.1,27.87,0,0.03,3,0,0,1,0,0,1,6,35,19,1,16,2,1
2023/2/4 01:30,692.17,20.6,28.47,32.65,0.02,0.29,659.52,20.58,28.17,12.83,0,0.2,3,0,0,1,0,0,1,6,35,19,1,16,2,1
2023/2/4 01:45,703.93,20.6,28.9,34.44,0,0.63,669.49,20.6,28.28,11.77,0,0.43,3,0,0,1,0,0,1,6,35,19,1,16,2,1
2023/2/4 02:00,704.5,20.6,29.1,22.78,0,0.63,681.72,20.6,28.47,0.57,0,0.2,3,0,0,1,0,0,2,6,35,19,1,16,2,1
2023/2/4 02:15,673.87,20.6,29.27,-21.12,0,0.58,694.98,20.6,28.68,-30.63,0,0.17,3,0,0,1,0,0,2,6,35,19,1,16,2,1
2023/2/4 02:30,673.33,20.6,29.13,-20.28,0,0.2,693.62,20.6,28.93,-0.53,0,-0.13,3,0,0,1,0,0,2,6,35,19,1,16,2,1
2023/2/4 02:45,673.33,20.6,29.4,-15.57,0,0.3,688.91,20.6,29.1,0,0,0.27,3,0,0,1,0,0,2,6,35,19,1,16,2,1
2023/2/4 03:00,626.33,20.6,29.47,-54.93,0,0.24,681.26,20.6,29.23,-47,0,0.07,3,0,0,1,0,0,3,6,35,19,1,16,2,1
